Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
281062,God's Chinese Son: The Taiping Heavenly Kingdom of Hong Xiuquan,Jonathan D. Spence,"Spence, Jonathan D.",,"=""0393315568""","=""9780393315561""",0,3.93,W. W. Norton & Company,Paperback,448,1996,1996,,2018/10/07,,,read,,,,1,0
236819,"March Violets (Bernie Gunther, #1)",Philip Kerr,"Kerr, Philip",,"=""0142004146""","=""9780142004142""",0,3.80,G.P. Putnam's Sons,Paperback,245,2004,1989,,2018/10/07,,,read,,,,1,0
222111,Setting (Elements of Fiction Writing),Jack M. Bickham,"Bickham, Jack M.",,"=""0898799481""","=""9780898799484""",0,3.68,Writers Digest Books,Paperback,176,1999,1994,,2018/10/07,,,read,,,,1,0
236816,"The Pale Criminal (Bernie Gunther, #2)",Philip Kerr,"Kerr, Philip",,"=""0142004154""","=""9780142004159""",0,3.98,G.P. Putnam's Sons,Paperback,273,2005,1990,,2018/10/07,,,read,,,,1,0
118841,"The One from the Other (Bernard Gunther, #4)",Philip Kerr,"Kerr, Philip",,"=""0399152997""","=""9780399152993""",0,4.18,A Marian Wood Book/Putnam,Hardcover,384,2006,2006,,2018/10/07,,,read,,,,1,0
109510,The Negotiator,Frederick Forsyth,"Forsyth, Frederick",,"=""0553283936""","=""9780553283938""",0,4.02,Bantam,Mass Market Paperback,512,1990,1989,,2018/10/07,,,read,,,,1,0
50660,"Deadlock (V.I. Warshawski, #2)",Sara Paretsky,"Paretsky, Sara",,"=""0440213320""","=""9780440213321""",0,3.82,Dell,Mass Market Paperback,320,1992,1984,,2018/10/07,,,read,,,,1,0
46466,Written in Bone,Simon Beckett,"Beckett, Simon",,"=""0385340052""","=""9780385340052""",0,4.20,Delacorte Press,Hardcover,328,2007,2007,,2018/10/07,,,read,,,,1,0
39720991,The Witch Elm,Tana French,"French, Tana",,"=""0735224633""","=""9780735224636""",0,3.58,Viking,ebook,528,2018,2018,,2018/10/07,to-read,to-read (#825),to-read,,,,0,0
39035079,They Know Not What They Do,Jussi Valtonen,"Valtonen, Jussi",,"=""""","=""""",0,3.81,,Unknown Binding,,,2014,,2018/10/07,to-read,to-read (#822),to-read,,,,0,0
25614416,The Beige Man (An Irene Huss Investigation),Helene Tursten,"Tursten, Helene",Marlaine Delargy,"=""1616956232""","=""9781616956233""",0,3.76,Soho Crime,Paperback,336,2015,2007,,2018/10/07,to-read,to-read (#823),to-read,,,,0,0
19464609,Fatal Error,Michael Ridpath,"Ridpath, Michael",,"=""""","=""""",0,3.86,,Kindle Edition,392,2012,2003,,2018/10/04,to-read,to-read (#821),to-read,,,,0,0
25121521,Final Venture,Michael Ridpath,"Ridpath, Michael",,"=""""","=""""",0,3.96,,Kindle Edition,368,2015,2000,,2018/10/04,to-read,to-read (#820),to-read,,,,0,0
32920292,The History of Bees,Maja Lunde,"Lunde, Maja",,"=""1501161377""","=""9781501161377""",4,3.81,Atria Books,Hardcover,352,2017,2015,2018/10/04,2018/09/30,,,read,,,,1,0
39979478,The Neighbourhood,Mario Vargas Llosa,"Llosa, Mario Vargas",,"=""""","=""""",0,3.49,Faber & Faber ,Hardcover,256,2018,2016,,2018/10/02,to-read,to-read (#819),to-read,,,,0,0
615208,The Bad Girl,Mario Vargas Llosa,"Llosa, Mario Vargas",Edith Grossman,"=""0374182434""","=""9780374182434""",0,4.13,"Farrar, Straus and Giroux",Hardcover,276,2007,2006,,2018/10/02,to-read,to-read (#818),to-read,,,,0,0
28170940,"Lethal White (Cormoran Strike, #4)",Robert Galbraith,"Galbraith, Robert",J.K. Rowling,"=""0751572853""","=""9780751572858""",4,4.25,Sphere,Hardcover,650,2018,2018,2018/09/26,2017/10/17,,,read,,,,1,0
30753574,The Girl Who Loved Tom Gordon,Stephen        King,"King, Stephen",,"=""1501157515""","=""9781501157516""",4,3.64,Pocket Books,Mass Market Paperback,309,2017,1999,2018/09/30,2018/09/07,,,read,,,,1,0
23602561,"The Cartel (Power of the Dog, #2)",Don Winslow,"Winslow, Don",,"=""1101874996""","=""9781101874998""",5,4.36,Knopf,Hardcover,616,2015,2015,2018/09/22,2015/12/09,,,read,,,,1,0
26030742,Sharp Ends,Joe Abercrombie,"Abercrombie, Joe",,"=""031639081X""","=""9780316390811""",0,4.12,Orbit,Hardcover,304,2016,2016,,2018/09/18,to-read,to-read (#817),to-read,,,,0,0
29441215,"Die Strömung (Die Rönning/Stilton-Serie, #3)",Cilla Börjlind,"Börjlind, Cilla","Rolf Börjlind, Christel Hildebrandt","=""3641158915""","=""9783641158910""",2,4.02,btb,Kindle Edition,561,2016,2014,2018/09/14,2018/08/14,,,read,,,,1,0
5710875,"The Quiet Game (Penn Cage, #1)",Greg Iles,"Iles, Greg",,"=""""","=""""",5,4.23,Signet ,ebook,580,1999,1999,2013/03/09,2013/02/22,,,read,,,,1,0
33199875,"The Good Daughter (Good Daughter, #1)",Karin Slaughter,"Slaughter, Karin",,"=""0062430246""","=""9780062430243""",4,4.13,William Morrow ,Hardcover,511,2017,2017,2018/08/31,2017/12/10,,,read,,,,1,0
34466922,Sleeping Beauties,Stephen        King,"King, Stephen",Owen King,"=""150116340X""","=""9781501163401""",5,3.73,Scribner,Hardcover,702,2017,2017,2018/08/14,2018/07/15,,,read,,,,1,0
25574782,Pretty Girls,Karin Slaughter,"Slaughter, Karin",,"=""0062430874""","=""9780062430878""",0,4.02,William Morrow,Paperback,432,2015,2015,,2018/08/09,to-read,to-read (#816),to-read,,,,0,0
28443043,Glückskind mit Vater,Christoph Hein,"Hein, Christoph",,"=""351842517X""","=""9783518425176""",0,4.04,Suhrkamp Verlag,Hardcover,527,2016,2016,,2018/08/09,to-read,to-read (#815),to-read,,,,0,0
1372068,"Devil's Peak (Benny Griessel, #1)",Deon Meyer,"Meyer, Deon",,"=""0340822651""","=""9780340822654""",4,4.05,Hodder & Stoughton,Hardcover,409,2007,2004,2018/08/03,2018/07/01,,,read,,,,1,0
18186548,"Rotwild (Ein Fall für Ingrid Nyström und Stina Forss, #2)",Roman Voosen,"Voosen, Roman",Kerstin Signe Danielsson,"=""""","=""9783462045482""",0,3.85,Kiepenheuer & Witsch,Paperback,432,2013,2013,,2018/07/29,to-read,to-read (#814),to-read,,,,0,0
16085481,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""0385536976""","=""9780385536974""",5,3.91,Doubleday,Hardcover,403,2013,2013,2018/07/16,2018/06/15,,,read,,,,1,0
36484703,Prediction Machines: The Simple Economics of Artificial Intelligence,Ajay Agrawal,"Agrawal, Ajay","Joshua Gans, Avi Goldfarb","=""1633695689""","=""9781633695689""",5,3.87,Harvard Business Review Press,Kindle Edition,328,2018,,2018/07/16,2018/04/17,,,read,,,,1,0
24149811,"Third Voice (Rönning & Stilton, #2)",Cilla Börjlind,"Börjlind, Cilla","Rolf Börjlind, Hilary Parnfors","=""1843915553""","=""9781843915553""",2,3.91,Hesperus Press,Paperback,464,2015,2013,2018/07/15,2018/06/28,,,read,,,,1,0
30244626,4 3 2 1,Paul Auster,"Auster, Paul",,"=""1627794468""","=""9781627794466""",0,3.97,Henry Holt and Co.,Hardcover,866,2017,2017,,2017/02/01,never-finished,never-finished (#8),never-finished,,,,0,0
23492653,The Path: What Chinese Philosophers Can Teach Us About the Good Life,Michael Puett,"Puett, Michael",Christine Gross-Loh,"=""1476777837""","=""9781476777832""",0,3.74,Simon & Schuster,Hardcover,224,2016,2016,,2017/03/30,never-finished,never-finished (#7),never-finished,,,,0,0
22447418,"東京喰種トーキョーグール 9 [Tokyo Guru 9] (Tokyo Ghoul, #9)",Sui Ishida,"Ishida, Sui",石田スイ,"=""4088796527""","=""9784088796529""",0,4.27,集英社,Paperback,200,2013,,,2017/05/06,never-finished,never-finished (#6),never-finished,,,,0,0
29562395,"Blackout (Dark Iceland, #3)",Ragnar Jónasson,"Jónasson, Ragnar",Quentin Bates,"=""191063347X""","=""9781910633472""",0,3.66,Orenda Books,Kindle Edition,271,2016,2011,,2018/07/10,to-read,to-read (#813),to-read,,,,0,0
10746542,The Sense of an Ending,Julian Barnes,"Barnes, Julian",,"=""0224094157""","=""9780224094153""",5,3.74,Jonathan Cape,Hardcover,150,2011,2011,2018/07/10,2018/04/04,,,read,,,,1,0
508985,"Heart of the Hunter (Thobela Mpayipheli, #1)",Deon Meyer,"Meyer, Deon",K.L. Seegers,"=""0316010391""","=""9780316010399""",0,4.02,"Little, Brown and Company",Mass Market Paperback,487,2005,2002,,2018/07/01,to-read,to-read (#812),to-read,,,,0,0
508987,"Dead Before Dying (Mat Joubert, #1)",Deon Meyer,"Meyer, Deon",,"=""0316000132""","=""9780316000130""",0,3.94,"Little, Brown and Company",Hardcover,352,2006,1999,,2018/07/01,to-read,to-read (#811),to-read,,,,0,0
508988,Dead at Daybreak (Mat Joubert #1.5),Deon Meyer,"Meyer, Deon",Madeleine Van Biljon,"=""0316154628""","=""9780316154628""",0,4.05,"Little, Brown and Company",Mass Market Paperback,496,2006,1998,,2018/07/01,to-read,to-read (#810),to-read,,,,0,0
9552271,Trackers (Lemmer #2),Deon Meyer,"Meyer, Deon",K.L. Seeger,"=""0307360164""","=""9780307360168""",0,3.91,Random House Canada,Paperback,496,2011,2011,,2018/07/01,to-read,to-read (#809),to-read,,,,0,0
5119620,Blood Safari (Lemmer #1),Deon Meyer,"Meyer, Deon",,"=""0307356620""","=""9780307356628""",0,3.89,Random House Canada,Hardcover,384,2009,2007,,2018/07/01,to-read,to-read (#808),to-read,,,,0,0
36345798,Fever,Deon Meyer,"Meyer, Deon",,"=""1473614422""","=""9781473614420""",5,4.29,Hodder & Stoughton General Division ,Paperback,536,2017,2016,2018/07/01,2018/03/26,,,read,,,,1,0
30656693,"Sov du lilla videung (Rönning & Stilton, #4)",Cilla Börjlind,"Börjlind, Cilla",Rolf Börjlind,"=""""","=""""",0,4.10,Norstedts,Hardcover,441,2016,2016,,2018/06/28,to-read,to-read (#807),to-read,,,,0,0
22550627,"Svart gryning (Rönning & Stilton, #3)",Cilla Börjlind,"Börjlind, Cilla",Rolf Börjlind,"=""9113059696""","=""9789113059693""",0,4.02,Norstedts,Hardcover,423,2014,2014,,2018/06/28,to-read,to-read (#806),to-read,,,,0,0
4603896,"Der nasse Fisch (Gereon Rath, #1)",Volker Kutscher,"Kutscher, Volker",,"=""3462039326""","=""9783462039320""",4,3.76,Kiepenheuer & Witsch,Hardcover,494,2007,2007,2018/06/27,2013/01/15,,,read,,,,1,0
15852019,I Remember You,Yrsa Sigurdardottir,"Sigurdardottir, Yrsa",Philip Roughton,"=""1444738496""","=""9781444738490""",0,3.82,Hodder & Stoughton,Paperback,391,2012,2010,,2013/08/20,to-read,to-read (#286),to-read,,,,0,0
618399,"The Hunter (Parker, #1)",Richard Stark,"Stark, Richard",,"=""""","=""""",0,3.99,Pocket Books,Mass Market Paperback,208,1962,1962,,2018/06/18,to-read,to-read (#805),to-read,,,,0,0
36124936,The Outsider,Stephen        King,"King, Stephen",,"=""1501180983""","=""9781501180989""",5,4.01,Scribner,Hardcover,561,2018,2018,2018/06/14,2018/04/03,,,read,,,,1,0
33503258,"Todesreigen (Maarten S. Sneijder, #4)",Andreas Gruber,"Gruber, Andreas",,"=""3442483131""","=""9783442483136""",4,4.40,Goldmann Verlag,Paperback,572,2017,2017,2018/06/14,2018/05/28,,,read,,,,1,0
15811545,A Tale for the Time Being,Ruth Ozeki,"Ozeki, Ruth",,"=""0670026638""","=""9780670026630""",4,4.06,Viking,Hardcover,432,2013,2013,2018/06/04,2013/03/16,,,read,,,,1,0
76422,White Ghost Girls,Alice Greenway,"Greenway, Alice",,"=""0802170188""","=""9780802170187""",4,3.26,"Grove Press, Black Cat",Paperback,168,2006,2006,,2011/05/28,to-read,to-read (#804),to-read,,,,1,0
8312429,Habit of a Foreign Sky,Xu Xi,"Xi, Xu",,"=""""","=""""",0,3.28,Haven Books,Paperback,281,2010,2010,,2018/06/01,to-read,to-read (#803),to-read,,,,0,0
17932997,Die Springflut,Cilla Börjlind,"Börjlind, Cilla","Rolf Börjlind, Paul Berf","=""3442753937""","=""9783442753932""",3,3.94,btb,Hardcover,592,2013,2012,2018/05/28,2018/04/29,,,read,,,,1,0
12296546,The Thief,Fuminori Nakamura,"Nakamura, Fuminori","Satoko Izumo, Stephen Coates","=""1616950218""","=""9781616950217""",4,3.52,Soho Crime,Hardcover,211,2012,2009,2018/05/28,2018/05/25,,,read,,,,1,0
34198421,Righteous (IQ #2),Joe Ide,"Ide, Joe",,"=""0316267767""","=""9780316267762""",4,3.86,Mulholland Books,Kindle Edition,336,2017,2017,2018/05/25,2018/05/13,,,read,,,,1,0
35405187,"The Last Train (Detective Hiroshi, #1)",Michael Pronko,"Pronko, Michael",,"=""""","=""""",4,4.06,Raked Gravel Press,Paperback,335,2017,2017,2018/05/13,2018/04/13,,,read,,,,1,0
943402,Let the Right One In,John Ajvide Lindqvist,"Lindqvist, John Ajvide",,"=""1847241697""","=""9781847241696""",4,4.04,Quercus,Hardcover,513,2007,2004,2018/05/05,2018/04/14,,,read,,,,1,0
4328472,Handling the Undead,John Ajvide Lindqvist,"Lindqvist, John Ajvide",,"=""1847244130""","=""9781847244130""",0,3.49,Text Publishing,Paperback,384,2009,2005,,2018/05/05,to-read,to-read (#802),to-read,,,,0,0
77186,On Beulah Height (Dalziel & Pascoe #17),Reginald Hill,"Hill, Reginald",,"=""0440225906""","=""9780440225904""",0,4.15,Dell,Mass Market Paperback,560,1999,1998,,2018/04/29,to-read,to-read (#801),to-read,,,,0,0
23122483,"De mørke mænd (Niels Oxen, #2)",Jens Henrik Jensen,"Jensen, Jens Henrik",,"=""8740016390""","=""9788740016390""",4,3.95,Politiken,ebook,,2014,2014,2018/04/26,2017/09/08,,,read,,,,1,0
34466497,Red Sparrow (Red Sparrow Trilogy #1),Jason  Matthews,"Matthews, Jason",,"=""1501171577""","=""9781501171574""",5,3.95,Scribner,Paperback,551,2018,2013,2018/04/25,2018/03/14,,,read,,,,1,0
36462021,Theory of Bastards,Audrey Schulman,"Schulman, Audrey",,"=""1609454383""","=""9781609454388""",0,4.02,Europa Editions,ebook,416,2018,2018,,2018/04/20,to-read,to-read (#800),to-read,,,,0,0
18656055,"Invisible (Invisible, #1)",James  Patterson,"Patterson, James",David Ellis,"=""0316405345""","=""9780316405348""",0,4.15,"Little, Brown and Company",Hardcover,399,2014,2014,,2018/04/17,to-read,to-read (#799),to-read,,,,0,0
28923865,Motions and Moments: More Essays on Tokyo,Michael Pronko,"Pronko, Michael",,"=""1942410115""","=""9781942410119""",0,4.14,Raked Gravel Press,Paperback,264,2015,,,2018/04/13,to-read,to-read (#798),to-read,,,,0,0
25416883,Beauty and Chaos: Slices and Morsels of Tokyo Life,Michael Pronko,"Pronko, Michael",,"=""""","=""""",0,3.86,Raked Gravel Press,Paperback,274,2014,2009,,2018/04/13,to-read,to-read (#797),to-read,,,,0,0
194746,No Longer Human,Osamu Dazai,"Dazai, Osamu",Donald Keene,"=""""","=""""",0,3.96,New Directions,Paperback,176,1958,1948,,2018/04/08,to-read,to-read (#796),to-read,,,,0,0
8686068,"The Devotion of Suspect X (Detective Galileo, #1)",Keigo Higashino,"Higashino, Keigo","Alexander O. Smith, Elye J. Alexander","=""0312375069""","=""9780312375065""",4,4.17,Minotaur Books,Hardcover,298,2011,2005,2018/04/05,2012/12/06,,,read,,,,1,0
19161835,Confessions,Kanae Minato,"Minato, Kanae",Stephen    Snyder,"=""0316200921""","=""9780316200929""",0,3.94,Mulholland Books,Paperback,240,2014,2008,,2018/04/03,to-read,to-read (#795),to-read,,,,0,0
35575186,Patriot Number One: American Dreams in Chinatown,Lauren Hilgers,"Hilgers, Lauren",,"=""0451496132""","=""9780451496133""",0,3.84,Crown,Hardcover,325,2018,2018,,2018/04/03,to-read,to-read (#794),to-read,,,,0,0
1040534,Rituals,Cees Nooteboom,"Nooteboom, Cees",Adrienne Dixon,"=""0140157905""","=""9780140157901""",0,3.67,Penguin Books,Paperback,145,1992,1980,,2018/04/02,to-read,to-read (#793),to-read,,,,0,0
35749434,A Tokyo Romance,Ian Buruma,"Buruma, Ian",,"=""1101981415""","=""9781101981412""",4,3.39,Penguin Press,Hardcover,256,2018,2018,2018/03/31,2018/03/14,,,read,,,,1,0
2746044,Living Carelessly in Tokyo and Elsewhere: A Memoir,John Nathan,"Nathan, John",,"=""1416553452""","=""9781416553458""",0,3.43,Free Press,Hardcover,336,2008,2008,,2018/03/31,to-read,to-read (#792),to-read,,,,0,0
194729,Tokyo Central: A Memoir (McLellan Books),Edward G. Seidensticker,"Seidensticker, Edward G.",,"=""0295981342""","=""9780295981345""",0,3.14,University of Washington Press,Hardcover,250,2002,2002,,2018/03/30,to-read,to-read (#791),to-read,,,,0,0
32912154,Paper Ghosts,Julia Heaberlin,"Heaberlin, Julia",,"=""080417802X""","=""9780804178020""",0,3.63,Ballantine Books,Hardcover,351,2018,2018,,2018/03/26,to-read,to-read (#790),to-read,,,,0,0
23746004,Black-Eyed Susans,Julia Heaberlin,"Heaberlin, Julia",,"=""0804177996""","=""9780804177993""",0,3.78,Ballantine Books,Hardcover,354,2015,2015,,2018/03/26,to-read,to-read (#789),to-read,,,,0,0
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",5,4.40,Spiegel & Grau,Hardcover,152,2015,2015,2018/03/25,2018/03/24,,,read,,,,1,0
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",3,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,2018/03/24,2018/03/04,,,read,,,,1,0
27832748,"Todesmärchen (Maarten S. Sneijder, #3)",Andreas Gruber,"Gruber, Andreas",,"=""3442483123""","=""9783442483129""",3,4.55,Goldmann Verlag,Paperback,544,2016,2016,2018/03/20,2018/02/08,,,read,,,,1,0
25074260,The Inland Sea,Donald Richie,"Richie, Donald",Yoichi Midorikawa,"=""1611720249""","=""9781611720242""",0,3.85,Stone Bridge Press,Paperback,320,2015,1971,,2018/03/14,to-read,to-read (#788),to-read,,,,0,0
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",4,4.12,Harper,Mass Market Paperback,417,2003,1967,,2011/04/07,,,read,,,,2,0
29397,"Woken Furies (Takeshi Kovacs, #3)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345479718""","=""9780345479716""",0,4.01,Del Rey,Hardcover,464,2005,2005,,2018/03/04,to-read,to-read (#787),to-read,,,,0,0
279561,"Broken Angels (Takeshi Kovacs, #2)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457714""","=""9780345457714""",0,3.93,Del Rey,Trade Paperback,366,2004,2003,,2018/03/04,to-read,to-read (#786),to-read,,,,0,0
1654161,"Crescent City Kill (Skip Langdon, #7)",Julie Smith,"Smith, Julie",,"=""0804113971""","=""9780804113977""",0,3.94,Ivy Books/Ballantine Books,Mass Market Paperback,368,1998,1997,,2015/04/03,"to-read, kobo","to-read (#533), kobo (#825)",to-read,,,,0,0
34992126,"The Undertaker's Daughter (Ilka Jensen, #1)",Sara Blaedel,"Blaedel, Sara",Mark Kline,"=""1455541117""","=""9781455541119""",3,3.14,Grand Central Publishing,Hardcover,326,2018,2016,2018/02/23,2018/02/02,,,read,,,,1,0
16298361,"虚像の道化師 [Kyozo No Dokeshi] (ガリレオ, #7)",東野 圭吾,"圭吾, 東野",,"=""4163815708""","=""9784163815701""",0,3.87,文藝春秋,Tankōbon,276,2012,2012,,2018/02/22,to-read,to-read (#784),to-read,,,,0,0
23847971,A Midsummer's Equation (Detective Galileo #3),Keigo Higashino,"Higashino, Keigo",Alexander O. Smith,"=""1250027926""","=""9781250027924""",0,3.95,Minotaur Books,Hardcover,358,2016,2011,,2018/02/22,to-read,to-read (#783),to-read,,,,0,0
5127679,"ガリレオの苦悩 [Garireo no Kunō] (ガリレオ, #4)",Keigo Higashino,"Higashino, Keigo",東野 圭吾,"=""4163276203""","=""9784163276205""",0,3.78,文藝春秋,Tankōbon,339,2008,2008,,2018/02/22,to-read,to-read (#782),to-read,,,,0,0
1995972,"予知夢 [Yochimu] (ガリレオ, #2)",Keigo Higashino,"Higashino, Keigo",東野 圭吾,"=""""","=""""",0,3.56,文藝春秋,Mass Market Paperback,270,2003,2000,,2018/02/22,to-read,to-read (#781),to-read,,,,0,0
1995971,"探偵ガリレオ [Tantei Garireo] (ガリレオ, #1)",Keigo Higashino,"Higashino, Keigo",,"=""""","=""""",0,3.72,文藝春秋,Mass Market Paperback,330,2006,1998,,2018/02/22,to-read,to-read (#780),to-read,,,,0,0
19256975,Journey Under the Midnight Sun,Keigo Higashino,"Higashino, Keigo",Alexander O. Smith,"=""1408704110""","=""9781408704110""",0,4.33,"Little, Brown",Paperback,539,2015,1999,,2018/02/22,to-read,to-read (#779),to-read,,,,0,0
20613611,"Malice (Detective Kaga, #1)",Keigo Higashino,"Higashino, Keigo",Alexander O. Smith,"=""1250035600""","=""9781250035608""",0,4.05,Minotaur Books,Hardcover,288,2014,1996,,2018/02/22,to-read,to-read (#778),to-read,,,,0,0
13506866,"Salvation of a Saint (Detective Galileo, #2)",Keigo Higashino,"Higashino, Keigo",Alexander O. Smith,"=""0312600682""","=""9780312600686""",0,4.01,Minotaur Books,Hardcover,330,2012,2008,,2018/02/22,to-read,to-read (#777),to-read,,,,0,0
28053966,"The Beautiful Struggle: A Father, Two Sons, and an Unlikely Road to Manhood",Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",5,4.08,,Paperback,227,,2008,2018/02/15,2018/02/02,,,read,,,,1,0
2441475,"Laughing Without an Accent: Adventures of an Iranian American, at Home and Abroad",Firoozeh Dumas,"Dumas, Firoozeh",,"=""0345499565""","=""9780345499561""",0,3.80,Villard,Hardcover,226,2008,2008,,2018/02/10,to-read,to-read (#776),to-read,,,,0,0
25897857,"It Ain't So Awful, Falafel",Firoozeh Dumas,"Dumas, Firoozeh",,"=""0544612310""","=""9780544612310""",0,4.25,Clarion Books,Hardcover,378,2016,2016,,2018/02/10,to-read,to-read (#775),to-read,,,,0,0
46349,Funny in Farsi: A Memoir of Growing Up Iranian in America,Firoozeh Dumas,"Dumas, Firoozeh",,"=""0812968379""","=""9780812968378""",5,3.83,Random House Trade Paperbacks,Paperback,240,2004,2003,2018/02/10,2018/02/02,,,read,,,,1,0
16068137,"De hængte hunde (Niels Oxen, #1)",Jens Henrik Jensen,"Jensen, Jens Henrik",,"=""8740007146""","=""9788740007145""",3,3.79,Politikens Forlag ,Paperback,411,2012,2012,2018/02/08,2017/09/08,,,read,,,,1,0
33413128,"Beartown (Beartown, #1)",Fredrik Backman,"Backman, Fredrik",Neil Smith,"=""""","=""""",4,4.29,Simon & Schuster,ebook,432,2017,2016,2018/02/07,2018/01/21,,,read,,,,1,0
20455343,The Forgotten Girls (Louise Rick #7),Sara Blaedel,"Blaedel, Sara",Signe Rød Golly,"=""1455581526""","=""9781455581528""",0,3.57,Grand Central Publishing,Hardcover,312,2015,2011,,2018/02/02,to-read,to-read (#774),to-read,,,,0,0
30335545,Ghosts of the Tsunami: Death and Life in Japan's Disaster Zone,Richard Lloyd Parry,"Parry, Richard Lloyd",,"=""1911214179""","=""9781911214175""",5,4.21,Jonathan Cape Ltd,Hardcover,276,2017,2017,2018/01/28,2018/01/14,,,read,,,,1,0
18373214,"Cockroaches (Harry Hole, #2)",Jo Nesbø,"Nesbø, Jo",Don Bartlett,"=""""","=""9780345807151""",3,3.73,Vintage Crime/Black Lizard,Paperback,368,2014,1998,2018/01/21,2017/09/15,,,read,,,,1,0
